Ogada, 648, 19.721000, 73.290541, 137.396332, 5.000000e-01, 154.780169, 28964.233498, 10
Chandgaon, 1742, 18.437012, 73.026142, 137.000000, 5.000000e-01, 154.312585, 29036.760890, 10
Bhuwan, 1188, 19.219438, 73.092556, 137.000000, 5.000000e-01, 154.312585, 29036.760890, 10
Wanote, 154, 19.409858, 73.619397, 137.000000, 5.000000e-01, 154.312585, 29036.760890, 10
Hedavali, 281, 18.503264, 73.182561, 137.000000, 5.000000e-01, 154.312585, 29036.760890, 10
Talegaon, 1395, 20.149996, 73.816668, 136.000000, 5.000000e-01, 153.135092, 29221.338390, 10
Dabhadi, 2099, 21.549998, 74.450000, 135.541412, 5.000000e-01, 152.596203, 29306.749263, 10
Tembhurli, 722, 19.430929, 73.593357, 134.340668, 5.000000e-01, 151.188461, 29532.704132, 10
Shirpur, 424, 21.349999, 74.883329, 134.000000, 5.000000e-01, 150.789924, 29597.429389, 10
Shai, 744, 18.499048, 73.946913, 134.000000, 5.000000e-01, 150.789924, 29597.429389, 10
Shelgaon, 743, 20.783329, 76.133328, 134.000000, 5.000000e-01, 150.789924, 29597.429389, 10
Dhadhare, 568, 19.403755, 73.585307, 133.430984, 5.000000e-01, 150.125098, 29706.157599, 10
Dhadhare, 1976, 19.403755, 73.585307, 133.430984, 5.000000e-01, 150.125098, 29706.157599, 10
Belwali  , 565, 19.420358, 73.597690, 132.754059, 5.000000e-01, 149.335571, 29836.522293, 10
Belwali , 8, 19.420358, 73.597690, 132.754059, 5.000000e-01, 149.335571, 29836.522293, 10
Mandwat, 177, 19.239417, 73.576695, 132.000000, 5.000000e-01, 148.457846, 29983.058880, 10
Dhasai, 2148, 19.266666, 73.599998, 131.793564, 5.000000e-01, 148.217878, 30023.420267, 10
TalwaliTarfGhorad, 1067, 19.258801, 73.544347, 131.000000, 5.000000e-01, 147.296714, 30179.563606, 10
Kandali, 295, 19.260890, 73.572663, 131.000000, 5.000000e-01, 147.296714, 30179.563606, 10
Zadghar, 1505, 19.313166, 73.639645, 131.000000, 5.000000e-01, 147.296714, 30179.563606, 10
Vidhe, 1188, 19.224685, 73.495000, 131.000000, 5.000000e-01, 147.296714, 30179.563606, 10
Padale, 644, 18.507314, 73.833541, 131.000000, 5.000000e-01, 147.296714, 30179.563606, 10
Pimpalshet, 1654, 19.955195, 73.109753, 128.942337, 5.000000e-01, 144.917786, 30591.893387, 10
Pachghar, 563, 18.268812, 73.171506, 128.005249, 5.000000e-01, 143.838980, 30783.329290, 10
ChafeTarfKhedul, 303, 19.263728, 73.606464, 128.000000, 5.000000e-01, 143.832945, 30784.408170, 10
Koloshi, 821, 19.232016, 73.556468, 128.000000, 5.000000e-01, 143.832945, 30784.408170, 10
Vadavali Tarf Gaon, 569, 19.807101, 73.271376, 127.762337, 5.000000e-01, 143.559800, 30833.334512, 10
Vehloli Bk., 2797, 19.446596, 73.486788, 127.587204, 5.000000e-01, 143.358639, 30869.485037, 10
Bendgaon, 828, 20.053850, 72.998459, 127.421776, 5.000000e-01, 143.168717, 30903.708215, 10
Narayangaon, 429, 19.116667, 73.983328, 127.000000, 5.000000e-01, 142.684897, 30991.298769, 10
Sakhare, 3354, 19.916669, 72.799996, 126.000000, 5.000000e-01, 141.540119, 31200.913277, 10
Sakhare, 527, 19.916669, 72.799996, 126.000000, 5.000000e-01, 141.540119, 31200.913277, 10
Eklahare, 521, 19.282252, 73.620874, 126.000000, 5.000000e-01, 141.540119, 31200.913277, 10
Manekhind, 618, 19.409659, 73.537278, 125.965660, 5.000000e-01, 141.500865, 31208.160436, 10
Ambivali, 798, 18.423558, 73.313117, 125.501801, 5.000000e-01, 140.971011, 31306.376294, 10
Ambivali, 917, 18.423558, 73.313117, 125.501801, 5.000000e-01, 140.971011, 31306.376294, 10
Ambivali , 1380, 18.423558, 73.313117, 125.501801, 5.000000e-01, 140.971011, 31306.376294, 10
Ambivali , 390, 18.423558, 73.313117, 125.501801, 5.000000e-01, 140.971011, 31306.376294, 10
Shilonde, 2512, 20.057381, 73.026065, 125.161240, 5.000000e-01, 140.582446, 31378.869236, 10
Kolim Sarovar, 250, 19.687022, 73.244100, 125.124725, 5.000000e-01, 140.540807, 31386.661188, 10
Ambiwali, 267, 18.423558, 73.313117, 125.000000, 5.000000e-01, 140.398611, 31413.305336, 10
Jadai, 491, 19.377461, 73.633017, 124.000000, 5.000000e-01, 139.260373, 31628.530004, 10
Dighephal, 105, 19.354872, 73.650727, 124.000000, 5.000000e-01, 139.260373, 31628.530004, 10
Talavali Tarf Satkor, 2222, 19.905976, 73.102640, 123.925240, 5.000000e-01, 139.175409, 31644.735654, 10
Khanivare, 825, 19.168512, 73.489178, 122.000000, 5.000000e-01, 136.993705, 32067.704725, 10
Pundhe, 858, 19.480541, 73.331993, 121.408768, 5.000000e-01, 136.326146, 32199.813546, 10
Khor, 244, 19.505431, 73.235990, 120.720039, 5.000000e-01, 135.549945, 32355.049499, 10
Navghar, 1179, 19.324551, 72.916527, 120.294853, 5.000000e-01, 135.071531, 32451.613669, 10
Parali, 1003, 19.716667, 73.249997, 119.667656, 5.000000e-01, 134.366897, 32595.085078, 10
Pokharan, 622, 19.228370, 72.946593, 119.227402, 5.000000e-01, 133.873055, 32696.532934, 10
Ujjaini, 1477, 19.787266, 73.250550, 119.141228, 5.000000e-01, 133.776466, 32716.461990, 10
ManivaliTarfKhedul, 419, 19.302244, 73.593901, 119.000000, 5.000000e-01, 133.618222, 32749.174236, 10
Shisne, 1910, 20.023116, 72.952776, 118.564262, 5.000000e-01, 133.130394, 32850.505569, 10
Kalamkhande, 987, 19.243255, 73.444200, 118.000000, 5.000000e-01, 132.499598, 32982.635866, 10
Dangurle, 640, 18.928051, 72.820864, 117.000000, 5.000000e-01, 131.384243, 33219.359167, 10
Dhasai, 3053, 19.266666, 73.599998, 116.000000, 5.000000e-01, 130.272156, 33459.412329, 10
Bursunge, 533, 19.422816, 73.606883, 116.000000, 5.000000e-01, 130.272156, 33459.412329, 10
Ranjangaon, 338, 18.883327, 74.583328, 116.000000, 5.000000e-01, 130.272156, 33459.412329, 10
Modgaon, 5360, 20.056162, 72.975764, 114.209526, 5.000000e-01, 128.289158, 33897.762175, 10
Dahigaon, 655, 19.499997, 75.183327, 114.000000, 5.000000e-01, 128.057787, 33949.790586, 10
Vehare, 474, 19.218612, 73.394825, 114.000000, 5.000000e-01, 128.057787, 33949.790586, 10
Dahigaon, 776, 19.499997, 75.183327, 114.000000, 5.000000e-01, 128.057787, 33949.790586, 10
Dahigaon, 496, 19.499997, 75.183327, 114.000000, 5.000000e-01, 128.057787, 33949.790586, 10
Tokawade, 1106, 19.309016, 73.603805, 112.000000, 5.000000e-01, 125.856490, 34454.355477, 10
Kanharle, 798, 19.246116, 73.532482, 112.000000, 5.000000e-01, 125.856490, 34454.355477, 10
Khopivali, 1333, 19.207348, 73.546291, 112.000000, 5.000000e-01, 125.856490, 34454.355477, 10
